,size,db,task,method,trial,fold,score,scorer,selection,X_shape,Type,imputation_WCT,tuning_WCT,imputation_PT,tuning_PT
7039,25000,UKBB,breast_25,MIA,0,0,0.6556863877932975,roc_auc_score,manual,"(273384, 66)",Classification,,101.476476,,3243.739932
7040,25000,UKBB,breast_25,MIA,0,1,0.639369108868749,roc_auc_score,manual,"(273384, 66)",Classification,,101.756665,,3252.065525
7041,25000,UKBB,breast_25,MIA,0,2,0.6543233138597033,roc_auc_score,manual,"(273384, 66)",Classification,,101.059893,,3227.2809260000004
7042,25000,UKBB,breast_25,MIA,0,3,0.6523171417620495,roc_auc_score,manual,"(273384, 66)",Classification,,101.15095600000001,,3233.636411
7043,25000,UKBB,breast_25,MIA,0,4,0.650723533862102,roc_auc_score,manual,"(273384, 66)",Classification,,105.561972,,3371.3815219999997
7044,25000,UKBB,breast_25,MIA,1,0,0.6556863877932975,roc_auc_score,manual,"(273384, 66)",Classification,,98.219691,,3139.539465
7045,25000,UKBB,breast_25,MIA,1,1,0.6514100251074741,roc_auc_score,manual,"(273384, 66)",Classification,,95.594875,,3055.703924
7046,25000,UKBB,breast_25,MIA,1,2,0.6543233138597033,roc_auc_score,manual,"(273384, 66)",Classification,,98.634568,,3148.942367
7047,25000,UKBB,breast_25,MIA,1,3,0.6523089469561361,roc_auc_score,manual,"(273384, 66)",Classification,,99.836979,,3191.2260109999997
7048,25000,UKBB,breast_25,MIA,1,4,0.6507211473603799,roc_auc_score,manual,"(273384, 66)",Classification,,95.514511,,3052.993523
7049,25000,UKBB,breast_25,MIA,2,0,0.6556863877932975,roc_auc_score,manual,"(273384, 66)",Classification,,100.030546,,3197.5502850000003
7050,25000,UKBB,breast_25,MIA,2,1,0.651410025107474,roc_auc_score,manual,"(273384, 66)",Classification,,98.410445,,3144.9825079999996
7051,25000,UKBB,breast_25,MIA,2,2,0.6543233138597033,roc_auc_score,manual,"(273384, 66)",Classification,,98.724684,,3152.577501
7052,25000,UKBB,breast_25,MIA,2,3,0.6523088452560628,roc_auc_score,manual,"(273384, 66)",Classification,,98.832497,,3159.3355269999997
7053,25000,UKBB,breast_25,MIA,2,4,0.6507217506608154,roc_auc_score,manual,"(273384, 66)",Classification,,109.300249,,3490.5328329999998
7054,25000,UKBB,breast_25,MIA,3,0,0.6556863877932975,roc_auc_score,manual,"(273384, 66)",Classification,,101.187061,,3234.221696
7055,25000,UKBB,breast_25,MIA,3,1,0.6393897349336327,roc_auc_score,manual,"(273384, 66)",Classification,,99.105676,,3163.949784
7056,25000,UKBB,breast_25,MIA,3,2,0.6543233138597033,roc_auc_score,manual,"(273384, 66)",Classification,,101.206316,,3234.8983829999997
7057,25000,UKBB,breast_25,MIA,3,3,0.6523162507614066,roc_auc_score,manual,"(273384, 66)",Classification,,101.693889,,3250.7487920000003
7058,25000,UKBB,breast_25,MIA,3,4,0.6507216048607102,roc_auc_score,manual,"(273384, 66)",Classification,,100.597776,,3212.099141
7059,25000,UKBB,breast_25,MIA,4,0,0.6556863877932975,roc_auc_score,manual,"(273384, 66)",Classification,,103.356818,,3300.66102
7060,25000,UKBB,breast_25,MIA,4,1,0.6514101476575626,roc_auc_score,manual,"(273384, 66)",Classification,,96.271058,,3077.4415870000003
7061,25000,UKBB,breast_25,MIA,4,2,0.6543233138597033,roc_auc_score,manual,"(273384, 66)",Classification,,94.670377,,3026.40269
7062,25000,UKBB,breast_25,MIA,4,3,0.6523088266560493,roc_auc_score,manual,"(273384, 66)",Classification,,100.141349,,3197.922483
7063,25000,UKBB,breast_25,MIA,4,4,0.6507216048607101,roc_auc_score,manual,"(273384, 66)",Classification,,97.179436,,3106.633072
7064,25000,UKBB,breast_25,Mean,0,0,0.654359641185917,roc_auc_score,manual,"(273384, 66)",Classification,0.032263,100.499204,0.03229,3212.3596260000004
7065,25000,UKBB,breast_25,Mean,0,1,0.6499502587041067,roc_auc_score,manual,"(273384, 66)",Classification,0.029385,95.054689,0.029386000000000002,3038.218786
7066,25000,UKBB,breast_25,Mean,0,2,0.6529976072030733,roc_auc_score,manual,"(273384, 66)",Classification,0.029442000000000003,98.016932,0.029443,3129.878299
7067,25000,UKBB,breast_25,Mean,0,3,0.6537237275770418,roc_auc_score,manual,"(273384, 66)",Classification,0.032993,107.18623899999999,0.032995,3426.492304
7068,25000,UKBB,breast_25,Mean,0,4,0.6508181933804082,roc_auc_score,manual,"(273384, 66)",Classification,0.028919999999999998,101.455945,0.028922000000000003,3239.667799
7069,25000,UKBB,breast_25,Mean,1,0,0.6543596411859172,roc_auc_score,manual,"(273384, 66)",Classification,0.029806,100.086463,0.029805,3199.177636
7070,25000,UKBB,breast_25,Mean,1,1,0.6499502587041066,roc_auc_score,manual,"(273384, 66)",Classification,0.028908999999999997,95.531664,0.028935000000000002,3053.4509399999997
7071,25000,UKBB,breast_25,Mean,1,2,0.6529977101031477,roc_auc_score,manual,"(273384, 66)",Classification,0.03071,99.04855500000001,0.03071,3162.151694
7072,25000,UKBB,breast_25,Mean,1,3,0.6537237275770418,roc_auc_score,manual,"(273384, 66)",Classification,0.02975,99.93055799999999,0.029767000000000002,3194.288062
7073,25000,UKBB,breast_25,Mean,1,4,0.6508181933804082,roc_auc_score,manual,"(273384, 66)",Classification,0.029992,96.497135,0.029991000000000004,3084.252411
7074,25000,UKBB,breast_25,Mean,2,0,0.6543596411859172,roc_auc_score,manual,"(273384, 66)",Classification,0.029157,97.52046700000001,0.029158,3117.161345
7075,25000,UKBB,breast_25,Mean,2,1,0.6499502587041066,roc_auc_score,manual,"(273384, 66)",Classification,0.030456,91.491765,0.030476,2924.26735
7076,25000,UKBB,breast_25,Mean,2,2,0.6529976072030733,roc_auc_score,manual,"(273384, 66)",Classification,0.028774,97.955023,0.028774,3127.281452
7077,25000,UKBB,breast_25,Mean,2,3,0.6537237275770418,roc_auc_score,manual,"(273384, 66)",Classification,0.035325999999999996,100.893457,0.035327,3225.0487980000003
7078,25000,UKBB,breast_25,Mean,2,4,0.6508181933804084,roc_auc_score,manual,"(273384, 66)",Classification,0.032038,98.049288,0.032038,3134.024319
7079,25000,UKBB,breast_25,Mean,3,0,0.654359641185917,roc_auc_score,manual,"(273384, 66)",Classification,0.029616000000000003,102.039461,0.029613,3261.478982
7080,25000,UKBB,breast_25,Mean,3,1,0.6499502587041067,roc_auc_score,manual,"(273384, 66)",Classification,0.029298,98.80280400000001,0.029294999999999998,3154.186528
7081,25000,UKBB,breast_25,Mean,3,2,0.6529976072030733,roc_auc_score,manual,"(273384, 66)",Classification,0.031867,98.868037,0.031863,3160.028992
7082,25000,UKBB,breast_25,Mean,3,3,0.6537237275770418,roc_auc_score,manual,"(273384, 66)",Classification,0.029322000000000004,99.985321,0.029318,3195.5929260000003
7083,25000,UKBB,breast_25,Mean,3,4,0.6508181933804082,roc_auc_score,manual,"(273384, 66)",Classification,0.028643000000000002,100.961601,0.02864,3223.544577
7084,25000,UKBB,breast_25,Mean,4,0,0.6543596411859172,roc_auc_score,manual,"(273384, 66)",Classification,0.029347,99.819163,0.029347,3187.132246
7085,25000,UKBB,breast_25,Mean,4,1,0.6499500607039638,roc_auc_score,manual,"(273384, 66)",Classification,0.032218000000000004,93.584649,0.032218000000000004,2991.172761
7086,25000,UKBB,breast_25,Mean,4,2,0.6529977101031477,roc_auc_score,manual,"(273384, 66)",Classification,0.033453,96.463474,0.033453,3083.365389
7087,25000,UKBB,breast_25,Mean,4,3,0.6537237275770418,roc_auc_score,manual,"(273384, 66)",Classification,0.029448000000000002,99.74907900000001,0.029447000000000004,3184.9803239999997
7088,25000,UKBB,breast_25,Mean,4,4,0.6508153843283814,roc_auc_score,manual,"(273384, 66)",Classification,0.029091000000000002,96.07403199999999,0.029092000000000003,3071.027602
7089,25000,UKBB,breast_25,Mean+mask,0,0,0.6543596411859172,roc_auc_score,manual,"(273384, 66)",Classification,0.045368,107.521651,0.04537,3436.7790000000005
7090,25000,UKBB,breast_25,Mean+mask,0,1,0.6454829785805174,roc_auc_score,manual,"(273384, 66)",Classification,0.041929,104.08717,0.041931,3323.5468309999997
7091,25000,UKBB,breast_25,Mean+mask,0,2,0.652274193431058,roc_auc_score,manual,"(273384, 66)",Classification,0.044502,107.08071499999998,0.044505,3422.8397659999996
7092,25000,UKBB,breast_25,Mean+mask,0,3,0.6537605365536032,roc_auc_score,manual,"(273384, 66)",Classification,0.045183999999999995,105.884748,0.045186000000000004,3384.419364
7093,25000,UKBB,breast_25,Mean+mask,0,4,0.6512671962044088,roc_auc_score,manual,"(273384, 66)",Classification,0.045075,108.441075,0.045077,3463.064872
7094,25000,UKBB,breast_25,Mean+mask,1,0,0.6543596411859172,roc_auc_score,manual,"(273384, 66)",Classification,0.042644999999999995,112.991358,0.042642,3611.598488
7095,25000,UKBB,breast_25,Mean+mask,1,1,0.6454860790827547,roc_auc_score,manual,"(273384, 66)",Classification,0.051556,104.80606,0.051552999999999995,3345.52224
7096,25000,UKBB,breast_25,Mean+mask,1,2,0.6522744637312531,roc_auc_score,manual,"(273384, 66)",Classification,0.042638999999999996,104.992038,0.042636,3355.777604
7097,25000,UKBB,breast_25,Mean+mask,1,3,0.6537605365536032,roc_auc_score,manual,"(273384, 66)",Classification,0.045022,105.78716999999999,0.04502,3381.202686
7098,25000,UKBB,breast_25,Mean+mask,1,4,0.6512643354023444,roc_auc_score,manual,"(273384, 66)",Classification,0.0434,108.52171399999999,0.043397000000000005,3465.136625
7099,25000,UKBB,breast_25,Mean+mask,2,0,0.6543596411859172,roc_auc_score,manual,"(273384, 66)",Classification,0.040277,109.939423,0.04028,3510.822481
7100,25000,UKBB,breast_25,Mean+mask,2,1,0.6454831021806066,roc_auc_score,manual,"(273384, 66)",Classification,0.049201,100.533208,0.049205,3212.847896
7101,25000,UKBB,breast_25,Mean+mask,2,2,0.6522744637312531,roc_auc_score,manual,"(273384, 66)",Classification,0.041829000000000005,107.431932,0.041832,3434.0092200000004
7102,25000,UKBB,breast_25,Mean+mask,2,3,0.6537605365536032,roc_auc_score,manual,"(273384, 66)",Classification,0.041631,107.36686499999999,0.041632999999999996,3428.6348350000003
7103,25000,UKBB,breast_25,Mean+mask,2,4,0.6512671962044088,roc_auc_score,manual,"(273384, 66)",Classification,0.047182,101.144329,0.047193,3232.9121579999996
7104,25000,UKBB,breast_25,Mean+mask,3,0,0.654359641185917,roc_auc_score,manual,"(273384, 66)",Classification,0.047422000000000006,115.57845900000001,0.047424,3691.3895520000005
7105,25000,UKBB,breast_25,Mean+mask,3,1,0.6454861516828071,roc_auc_score,manual,"(273384, 66)",Classification,0.04833,102.76814,0.048333,3284.833365
7106,25000,UKBB,breast_25,Mean+mask,3,2,0.6522744634312528,roc_auc_score,manual,"(273384, 66)",Classification,0.043196,103.40415300000001,0.043199,3305.327136
7107,25000,UKBB,breast_25,Mean+mask,3,3,0.6537644442064229,roc_auc_score,manual,"(273384, 66)",Classification,0.040698000000000005,106.142592,0.040691000000000005,3389.324815
7108,25000,UKBB,breast_25,Mean+mask,3,4,0.6512609375998926,roc_auc_score,manual,"(273384, 66)",Classification,0.040198000000000005,100.30158399999999,0.040221,3206.005794
7109,25000,UKBB,breast_25,Mean+mask,4,0,0.654359641185917,roc_auc_score,manual,"(273384, 66)",Classification,0.040964999999999994,109.82956000000001,0.040967,3510.681153
7110,25000,UKBB,breast_25,Mean+mask,4,1,0.6454856077824145,roc_auc_score,manual,"(273384, 66)",Classification,0.044769,102.226217,0.044771,3267.494405
7111,25000,UKBB,breast_25,Mean+mask,4,2,0.6522741931310578,roc_auc_score,manual,"(273384, 66)",Classification,0.040305,107.81616799999999,0.040306,3442.791721
7112,25000,UKBB,breast_25,Mean+mask,4,3,0.6537644442064229,roc_auc_score,manual,"(273384, 66)",Classification,0.042823,107.459802,0.042824,3434.684237
7113,25000,UKBB,breast_25,Mean+mask,4,4,0.6512595677989041,roc_auc_score,manual,"(273384, 66)",Classification,0.041227,104.141254,0.041227999999999994,3328.848956
7114,25000,UKBB,breast_25,Med,0,0,0.6559350902227612,roc_auc_score,manual,"(273384, 66)",Classification,0.134761,99.162933,0.13479000000000002,3169.607828
7115,25000,UKBB,breast_25,Med,0,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.139987,91.57856899999999,0.140015,2926.618303
7116,25000,UKBB,breast_25,Med,0,2,0.6525653934411879,roc_auc_score,manual,"(273384, 66)",Classification,0.11610699999999999,97.601941,0.116139,3116.063127
7117,25000,UKBB,breast_25,Med,0,3,0.6537171847223204,roc_auc_score,manual,"(273384, 66)",Classification,0.11869,95.986632,0.118693,3068.08862
7118,25000,UKBB,breast_25,Med,0,4,0.647046201558539,roc_auc_score,manual,"(273384, 66)",Classification,0.120342,94.10514,0.12037,3007.866598
7119,25000,UKBB,breast_25,Med,1,0,0.655934807322557,roc_auc_score,manual,"(273384, 66)",Classification,0.135275,99.557762,0.13528800000000002,3182.303609
7120,25000,UKBB,breast_25,Med,1,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.14776,93.748029,0.147764,2995.8663100000003
7121,25000,UKBB,breast_25,Med,1,2,0.6525653934411879,roc_auc_score,manual,"(273384, 66)",Classification,0.122397,97.219433,0.12241800000000001,3104.105278
7122,25000,UKBB,breast_25,Med,1,3,0.6537142714202183,roc_auc_score,manual,"(273384, 66)",Classification,0.117698,99.80234899999999,0.11771,3190.355486
7123,25000,UKBB,breast_25,Med,1,4,0.6543924117095643,roc_auc_score,manual,"(273384, 66)",Classification,0.114054,97.334692,0.114075,3111.268006
7124,25000,UKBB,breast_25,Med,2,0,0.655934807322557,roc_auc_score,manual,"(273384, 66)",Classification,0.116076,97.92079,0.116096,3130.2331289999997
7125,25000,UKBB,breast_25,Med,2,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.11886,97.176973,0.11886300000000001,3103.066376
7126,25000,UKBB,breast_25,Med,2,2,0.6525654052911964,roc_auc_score,manual,"(273384, 66)",Classification,0.13616099999999998,98.156239,0.136195,3137.846407
7127,25000,UKBB,breast_25,Med,2,3,0.6537142714202183,roc_auc_score,manual,"(273384, 66)",Classification,0.123597,100.346836,0.12361099999999998,3207.809693
7128,25000,UKBB,breast_25,Med,2,4,0.6543906228082734,roc_auc_score,manual,"(273384, 66)",Classification,0.120581,100.413448,0.120594,3206.5707989999996
7129,25000,UKBB,breast_25,Med,3,0,0.6559350902227612,roc_auc_score,manual,"(273384, 66)",Classification,0.115416,104.080524,0.11542100000000001,3323.787656
7130,25000,UKBB,breast_25,Med,3,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.123321,95.23479300000001,0.123347,3044.042584
7131,25000,UKBB,breast_25,Med,3,2,0.6525653934411879,roc_auc_score,manual,"(273384, 66)",Classification,0.14063399999999998,99.085096,0.14066199999999998,3166.662555
7132,25000,UKBB,breast_25,Med,3,3,0.6537171847223204,roc_auc_score,manual,"(273384, 66)",Classification,0.11836400000000001,102.15264499999999,0.11838399999999999,3261.881632
7133,25000,UKBB,breast_25,Med,3,4,0.6543956632619107,roc_auc_score,manual,"(273384, 66)",Classification,0.116405,98.278667,0.116442,3141.569378
7134,25000,UKBB,breast_25,Med,4,0,0.655934807322557,roc_auc_score,manual,"(273384, 66)",Classification,0.117309,102.131298,0.117309,3261.0753870000003
7135,25000,UKBB,breast_25,Med,4,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.151343,96.93725,0.151343,3098.054928
7136,25000,UKBB,breast_25,Med,4,2,0.6525653934411879,roc_auc_score,manual,"(273384, 66)",Classification,0.139239,103.506822,0.13925,3308.57198
7137,25000,UKBB,breast_25,Med,4,3,0.6537142714202183,roc_auc_score,manual,"(273384, 66)",Classification,0.11866900000000001,108.727088,0.11867,3471.68761
7138,25000,UKBB,breast_25,Med,4,4,0.6543906228082734,roc_auc_score,manual,"(273384, 66)",Classification,0.12039200000000001,103.120808,0.120393,3296.2246059999998
7139,25000,UKBB,breast_25,Med+mask,0,0,0.6559553168373566,roc_auc_score,manual,"(273384, 66)",Classification,0.12803499999999998,112.662283,0.12804400000000002,3601.7137869999997
7140,25000,UKBB,breast_25,Med+mask,0,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.146839,104.224073,0.146867,3327.9531190000002
7141,25000,UKBB,breast_25,Med+mask,0,2,0.6525653934411879,roc_auc_score,manual,"(273384, 66)",Classification,0.146059,104.15949300000001,0.14607699999999998,3329.415582
7142,25000,UKBB,breast_25,Med+mask,0,3,0.6539127154134154,roc_auc_score,manual,"(273384, 66)",Classification,0.125531,104.247252,0.125547,3332.3506030000003
7143,25000,UKBB,breast_25,Med+mask,0,4,0.654835849529549,roc_auc_score,manual,"(273384, 66)",Classification,0.13256099999999998,110.27768400000001,0.132578,3521.8265810000003
7144,25000,UKBB,breast_25,Med+mask,1,0,0.6559556000375609,roc_auc_score,manual,"(273384, 66)",Classification,0.13004000000000002,110.692471,0.130046,3538.452351
7145,25000,UKBB,breast_25,Med+mask,1,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.13147999999999999,105.230989,0.13150699999999999,3360.227461
7146,25000,UKBB,breast_25,Med+mask,1,2,0.6525653934411879,roc_auc_score,manual,"(273384, 66)",Classification,0.127769,104.581062,0.127776,3342.927913
7147,25000,UKBB,breast_25,Med+mask,1,3,0.6539127154134154,roc_auc_score,manual,"(273384, 66)",Classification,0.126299,105.719874,0.12629100000000001,3379.4414659999998
7148,25000,UKBB,breast_25,Med+mask,1,4,0.6548430264347278,roc_auc_score,manual,"(273384, 66)",Classification,0.12976400000000002,106.71179599999999,0.129771,3407.667953
7149,25000,UKBB,breast_25,Med+mask,2,0,0.6559553168373566,roc_auc_score,manual,"(273384, 66)",Classification,0.127558,110.368807,0.127567,3524.5472270000005
7150,25000,UKBB,breast_25,Med+mask,2,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.150831,104.723539,0.150875,3346.295192
7151,25000,UKBB,breast_25,Med+mask,2,2,0.6525654052911964,roc_auc_score,manual,"(273384, 66)",Classification,0.140175,103.625454,0.140205,3312.231235
7152,25000,UKBB,breast_25,Med+mask,2,3,0.6539127154134156,roc_auc_score,manual,"(273384, 66)",Classification,0.137765,106.125873,0.137793,3389.02421
7153,25000,UKBB,breast_25,Med+mask,2,4,0.654836595030087,roc_auc_score,manual,"(273384, 66)",Classification,0.130852,105.91314799999999,0.130885,3385.763446
7154,25000,UKBB,breast_25,Med+mask,3,0,0.6559553168373566,roc_auc_score,manual,"(273384, 66)",Classification,0.1357,109.428285,0.135704,3494.498578
7155,25000,UKBB,breast_25,Med+mask,3,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.136132,102.373676,0.13614,3272.155899
7156,25000,UKBB,breast_25,Med+mask,3,2,0.6525653934411879,roc_auc_score,manual,"(273384, 66)",Classification,0.133428,102.436479,0.133438,3274.3629100000003
7157,25000,UKBB,breast_25,Med+mask,3,3,0.6539127154134154,roc_auc_score,manual,"(273384, 66)",Classification,0.128058,108.34619099999999,0.128072,3459.8664259999996
7158,25000,UKBB,breast_25,Med+mask,3,4,0.654836595030087,roc_auc_score,manual,"(273384, 66)",Classification,0.126084,101.098134,0.126088,3231.546731
7159,25000,UKBB,breast_25,Med+mask,4,0,0.6559553168373566,roc_auc_score,manual,"(273384, 66)",Classification,0.13940999999999998,106.99100200000001,0.13941800000000001,3419.816964
7160,25000,UKBB,breast_25,Med+mask,4,1,0.6531360423029682,roc_auc_score,manual,"(273384, 66)",Classification,0.137195,102.826077,0.137203,3286.731294
7161,25000,UKBB,breast_25,Med+mask,4,2,0.6525654052911964,roc_auc_score,manual,"(273384, 66)",Classification,0.128163,103.89732,0.128165,3317.6403600000003
7162,25000,UKBB,breast_25,Med+mask,4,3,0.6539127154134154,roc_auc_score,manual,"(273384, 66)",Classification,0.134372,103.65334,0.134389,3313.206536
7163,25000,UKBB,breast_25,Med+mask,4,4,0.654836595030087,roc_auc_score,manual,"(273384, 66)",Classification,0.127788,102.505383,0.127802,3276.6684
7164,25000,UKBB,breast_pvals,Iter,0,0,0.6029970337817085,roc_auc_score,ANOVA,"(182257, 100)",Classification,82.631679,176.718675,2640.080982,5511.910368
7165,25000,UKBB,breast_pvals,Iter,0,1,0.6045319358404861,roc_auc_score,ANOVA,"(182257, 100)",Classification,73.787215,173.921975,2357.2008690000002,5435.342717
7166,25000,UKBB,breast_pvals,Iter,0,2,0.604990602656496,roc_auc_score,ANOVA,"(182257, 100)",Classification,79.716195,178.669948,2546.328983,5604.885614
7167,25000,UKBB,breast_pvals,Iter,0,3,0.6043373608967185,roc_auc_score,ANOVA,"(182257, 100)",Classification,75.83680600000001,173.92533,2419.2691600000003,5462.628458
7168,25000,UKBB,breast_pvals,Iter,0,4,0.6068986671351754,roc_auc_score,ANOVA,"(182257, 100)",Classification,77.327536,174.706611,2470.159643,5477.337664
7169,25000,UKBB,breast_pvals,Iter,1,0,0.6017919401819939,roc_auc_score,ANOVA,"(182257, 100)",Classification,77.646749,177.659315,2476.817356,5578.132904
7170,25000,UKBB,breast_pvals,Iter,1,1,0.6022701064269844,roc_auc_score,ANOVA,"(182257, 100)",Classification,79.297375,177.538731,2530.379593,5568.232766
7171,25000,UKBB,breast_pvals,Iter,1,2,0.6080259930556762,roc_auc_score,ANOVA,"(182257, 100)",Classification,81.97078,175.96723799999998,2615.749725,5521.013139
7172,25000,UKBB,breast_pvals,Iter,1,3,0.6034816549083845,roc_auc_score,ANOVA,"(182257, 100)",Classification,80.943507,179.544612,2586.41954,5627.094514
7173,25000,UKBB,breast_pvals,Iter,1,4,0.606618266553048,roc_auc_score,ANOVA,"(182257, 100)",Classification,78.82696800000001,185.578689,2517.422243,5825.995239
7174,25000,UKBB,breast_pvals,Iter,2,0,0.5957554519065482,roc_auc_score,ANOVA,"(182257, 100)",Classification,80.690999,189.017153,2577.657632,5921.398991
7175,25000,UKBB,breast_pvals,Iter,2,1,0.5949659832690163,roc_auc_score,ANOVA,"(182257, 100)",Classification,82.261247,180.9966,2628.074936,5675.091028
7176,25000,UKBB,breast_pvals,Iter,2,2,0.6017171074524587,roc_auc_score,ANOVA,"(182257, 100)",Classification,82.788713,182.66976699999998,2641.1142219999997,5730.576636
7177,25000,UKBB,breast_pvals,Iter,2,3,0.5991620720619901,roc_auc_score,ANOVA,"(182257, 100)",Classification,81.250451,174.910069,2591.745302,5489.159832
7178,25000,UKBB,breast_pvals,Iter,2,4,0.5931445110656448,roc_auc_score,ANOVA,"(182257, 100)",Classification,82.4707,171.333878,2634.852803,5373.387457
7179,25000,UKBB,breast_pvals,Iter,3,0,0.6018735026859678,roc_auc_score,ANOVA,"(182257, 100)",Classification,80.717546,180.32828500000002,2578.635785,5622.259952
7180,25000,UKBB,breast_pvals,Iter,3,1,0.5956004396280392,roc_auc_score,ANOVA,"(182257, 100)",Classification,82.73543199999999,182.117108,2642.159153,5672.331589
7181,25000,UKBB,breast_pvals,Iter,3,2,0.6036776422626757,roc_auc_score,ANOVA,"(182257, 100)",Classification,76.178608,180.817752,2429.38147,5657.0681
7182,25000,UKBB,breast_pvals,Iter,3,3,0.6021501500983613,roc_auc_score,ANOVA,"(182257, 100)",Classification,83.633367,182.586159,2671.152808,5715.182224
7183,25000,UKBB,breast_pvals,Iter,3,4,0.5992114759253767,roc_auc_score,ANOVA,"(182257, 100)",Classification,81.02161600000001,175.18303899999998,2588.312004,5471.780404
7184,25000,UKBB,breast_pvals,Iter,4,0,0.6017888176726536,roc_auc_score,ANOVA,"(182257, 100)",Classification,92.744626,180.877305,2957.005232,5539.837139
7185,25000,UKBB,breast_pvals,Iter,4,1,0.6066637988067856,roc_auc_score,ANOVA,"(182257, 100)",Classification,108.925198,213.431771,3472.197304,6413.89809
7186,25000,UKBB,breast_pvals,Iter,4,2,0.6026215205148009,roc_auc_score,ANOVA,"(182257, 100)",Classification,94.320051,183.295893,3002.7467690000003,5647.90745
7187,25000,UKBB,breast_pvals,Iter,4,3,0.5988535973939646,roc_auc_score,ANOVA,"(182257, 100)",Classification,84.906082,176.636213,2705.378424,5415.279472
7188,25000,UKBB,breast_pvals,Iter,4,4,0.6034124815554004,roc_auc_score,ANOVA,"(182257, 100)",Classification,87.351161,177.875581,2785.136562,5480.231993
7189,25000,UKBB,breast_pvals,Iter+mask,0,0,0.613117858288027,roc_auc_score,ANOVA,"(182257, 100)",Classification,87.56102,268.91485,2791.258779,7888.592720000001
7190,25000,UKBB,breast_pvals,Iter+mask,0,1,0.6056949086528689,roc_auc_score,ANOVA,"(182257, 100)",Classification,82.638207,252.82845600000002,2630.4673199999997,7411.7029219999995
7191,25000,UKBB,breast_pvals,Iter+mask,0,2,0.614465164528849,roc_auc_score,ANOVA,"(182257, 100)",Classification,88.552025,250.618859,2822.4285219999997,7410.562824
7192,25000,UKBB,breast_pvals,Iter+mask,0,3,0.6147914023577259,roc_auc_score,ANOVA,"(182257, 100)",Classification,94.673325,245.609081,3014.760363,7274.993965000001
7193,25000,UKBB,breast_pvals,Iter+mask,0,4,0.6129472016707027,roc_auc_score,ANOVA,"(182257, 100)",Classification,83.034486,247.239335,2643.1396649999997,7322.397773000001
7194,25000,UKBB,breast_pvals,Iter+mask,1,0,0.6114454292990885,roc_auc_score,ANOVA,"(182257, 100)",Classification,74.382675,260.088795,2375.8210010000003,7835.633539
7195,25000,UKBB,breast_pvals,Iter+mask,1,1,0.6104431699055961,roc_auc_score,ANOVA,"(182257, 100)",Classification,80.331909,251.44171,2561.960881,7570.340195000001
7196,25000,UKBB,breast_pvals,Iter+mask,1,2,0.6107514225492379,roc_auc_score,ANOVA,"(182257, 100)",Classification,76.14655400000001,266.82072999999997,2431.690275,8114.143397
7197,25000,UKBB,breast_pvals,Iter+mask,1,3,0.6127844027840871,roc_auc_score,ANOVA,"(182257, 100)",Classification,76.554577,263.681345,2444.399221,8024.875233
7198,25000,UKBB,breast_pvals,Iter+mask,1,4,0.6134476825763784,roc_auc_score,ANOVA,"(182257, 100)",Classification,76.653871,261.09135,2445.01723,7968.935025
7199,25000,UKBB,breast_pvals,Iter+mask,2,0,0.6042907561591968,roc_auc_score,ANOVA,"(182257, 100)",Classification,83.148158,254.98918999999998,2653.25427,7751.345231
7200,25000,UKBB,breast_pvals,Iter+mask,2,1,0.5996344087768538,roc_auc_score,ANOVA,"(182257, 100)",Classification,79.638026,256.51313799999997,2543.857468,7828.747312
7201,25000,UKBB,breast_pvals,Iter+mask,2,2,0.6074421887180051,roc_auc_score,ANOVA,"(182257, 100)",Classification,77.909683,251.29332799999997,2488.557281,7666.142455
7202,25000,UKBB,breast_pvals,Iter+mask,2,3,0.6071625435629042,roc_auc_score,ANOVA,"(182257, 100)",Classification,77.58941999999999,250.75571499999998,2475.134388,7630.86512
7203,25000,UKBB,breast_pvals,Iter+mask,2,4,0.5992317478256339,roc_auc_score,ANOVA,"(182257, 100)",Classification,73.986067,252.51634700000002,2362.9560899999997,7742.518829000001
7204,25000,UKBB,breast_pvals,Iter+mask,3,0,0.6061789679896901,roc_auc_score,ANOVA,"(182257, 100)",Classification,88.159003,258.618029,2810.4029960000003,7555.231637999999
7205,25000,UKBB,breast_pvals,Iter+mask,3,1,0.608012459715646,roc_auc_score,ANOVA,"(182257, 100)",Classification,89.891662,260.08633100000003,2865.3968210000003,7629.849639
7206,25000,UKBB,breast_pvals,Iter+mask,3,2,0.6123847158671683,roc_auc_score,ANOVA,"(182257, 100)",Classification,87.92547900000001,258.317398,2799.3101690000003,7541.9221450000005
7207,25000,UKBB,breast_pvals,Iter+mask,3,3,0.6106429913371563,roc_auc_score,ANOVA,"(182257, 100)",Classification,83.398636,257.887981,2657.824736,7539.102123999999
